순수수료손익 | 948541876681.0
수수료수익 | 1146627595048.0
수수료비용 | -198085718367.0
순이자손익 | 668147980003.0
이자수익 | 1691960043439.0
현금및현금성자산이자수익 | 61555282508.0
상각후원가측정금융자산관련이자수익 | 911383651306.0
기타포괄손익-공정가치측정금융자산이자수익 | 89903109041.0
당기손익-공정가치측정금융자산이자수익 | 629118000584.0
이자비용 | -1023812063436.0
기타영업수익 | 1795082310554.0
순영업손익 | 2239778330289.0
영업이익 | 1205750469446.0
당기순이익 | 899037889864.0
