stock_code,corp_name,corp_code,bsns_year,fs_div,sj_div,sj_nm,account_nm,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,duplicate_key
7920,SFA반도체,301246,2025,CFS,CIS,포괄손익계산서,판매비와관리비,14296334694.0,13117267565.0,13317257930.0,39.0,
7920,SFA반도체,301246,2024,CFS,CIS,포괄손익계산서,금융비용,3969104809.0,4200399777.0,4642849489.0,18.0,
7920,SFA반도체,301246,2024,CFS,CIS,포괄손익계산서,당기순이익,20458863208.0,-14043612067.0,45445008142.0,28.0,
7920,SFA반도체,301246,2024,CFS,CIS,포괄손익계산서,매출액,400482861805.0,416738581384.0,699412110637.0,39.0,SFA반도체_2024_매출액
7920,SFA반도체,301246,2024,CFS,CIS,포괄손익계산서,매출원가,387396598466.0,416697715975.0,619540399942.0,14.0,
7920,SFA반도체,301246,2024,CFS,BS,재무상태표,매출채권,35059622944.0,,,,
7920,SFA반도체,301246,2024,CFS,BS,재무상태표,무형자산,9242873213.0,9858115724.0,10868182550.0,23.0,
7920,SFA반도체,301246,2024,CFS,CF,현금흐름표,무형자산의 취득,110304414.0,358337584.0,1443892743.0,24.0,
7920,SFA반도체,301246,2024,CFS,CF,현금흐름표,배당금지급,0.0,440002957.0,493608696.0,12.0,
7920,SFA반도체,301246,2024,CFS,BS,재무상태표,부채총계,125578068973.0,139749351905.0,190956704120.0,44.0,
7920,SFA반도체,301246,2024,CFS,BS,재무상태표,비유동부채,34060960390.0,91012652694.0,101742011439.0,45.0,
7920,SFA반도체,301246,2024,CFS,CIS,포괄손익계산서,영업이익,-31004226.0,-13276392521.0,62881247628.0,6.0,
7920,SFA반도체,301246,2024,CFS,CF,현금흐름표,영업활동현금흐름,53080396079.0,36015764547.0,94908137157.0,26.0,SFA반도체_2024_영업활동현금흐름
7920,SFA반도체,301246,2024,CFS,BS,재무상태표,유형자산,382165538715.0,372777408509.0,389426990831.0,25.0,
7920,SFA반도체,301246,2024,CFS,CF,현금흐름표,유형자산의 취득,36515203499.0,26841596671.0,53765866968.0,25.0,
7920,SFA반도체,301246,2024,CFS,BS,재무상태표,자본총계,497907590933.0,470160714693.0,483917637617.0,27.0,
7920,SFA반도체,301246,2024,CFS,BS,재무상태표,재고자산,31371117100.0,38856079710.0,55084929701.0,15.0,
7920,SFA반도체,301246,2024,CFS,CF,현금흐름표,재무활동현금흐름,-20764078370.0,-30978843668.0,-15943322147.0,8.0,
7920,SFA반도체,301246,2024,CFS,BS,재무상태표,총자산,623485659906.0,609910066598.0,674874341737.0,7.0,
7920,SFA반도체,301246,2024,CFS,CF,현금흐름표,투자활동현금흐름,-16912173513.0,31119588385.0,-106169879624.0,15.0,SFA반도체_2024_투자활동현금흐름
7920,SFA반도체,301246,2024,CFS,CIS,포괄손익계산서,판매비와관리비,13117267565.0,13317257930.0,16990463067.0,9.0,
7920,SFA반도체,301246,2023,CFS,CIS,포괄손익계산서,금융비용,4233014760.0,4642849489.0,5027680341.0,25.0,
7920,SFA반도체,301246,2023,CFS,CIS,포괄손익계산서,당기순이익,-14043612067.0,45445008142.0,55099304854.0,30.0,
7920,SFA반도체,301246,2023,CFS,CIS,포괄손익계산서,매출액,437586077155.0,699412110637.0,641108819687.0,35.0,SFA반도체_2023_매출액
7920,SFA반도체,301246,2023,CFS,CIS,포괄손익계산서,매출원가,438250167870.0,619540399942.0,558584687198.0,21.0,
7920,SFA반도체,301246,2023,CFS,BS,재무상태표,매출채권,43257589793.0,,,,
7920,SFA반도체,301246,2023,CFS,BS,재무상태표,무형자산,9858115724.0,10868182550.0,9972447651.0,22.0,
7920,SFA반도체,301246,2023,CFS,CF,현금흐름표,무형자산의 취득,358337584.0,1443892743.0,499463754.0,23.0,
7920,SFA반도체,301246,2023,CFS,CF,현금흐름표,배당금지급,440002957.0,493608696.0,,12.0,
7920,SFA반도체,301246,2023,CFS,BS,재무상태표,부채총계,139749351905.0,190956704120.0,223536653541.0,43.0,
7920,SFA반도체,301246,2023,CFS,BS,재무상태표,비유동부채,91012652694.0,101742011439.0,128330962459.0,44.0,
7920,SFA반도체,301246,2023,CFS,CIS,포괄손익계산서,영업이익,-16710120338.0,62881247628.0,66496309132.0,6.0,
7920,SFA반도체,301246,2023,CFS,CF,현금흐름표,영업활동현금흐름,36015764547.0,94908137157.0,101554057612.0,25.0,SFA반도체_2023_영업활동현금흐름
7920,SFA반도체,301246,2023,CFS,BS,재무상태표,유형자산,372777408509.0,389426990831.0,366210610221.0,24.0,
7920,SFA반도체,301246,2023,CFS,CF,현금흐름표,유형자산의 취득,26841596671.0,53765866968.0,24209344647.0,24.0,
7920,SFA반도체,301246,2023,CFS,BS,재무상태표,자본총계,470160714693.0,483917637617.0,425858682975.0,26.0,
7920,SFA반도체,301246,2023,CFS,BS,재무상태표,재고자산,38856079710.0,55084929701.0,53144255388.0,15.0,
7920,SFA반도체,301246,2023,CFS,CF,현금흐름표,재무활동현금흐름,-30978843668.0,-15943322147.0,-35356618967.0,8.0,
7920,SFA반도체,301246,2023,CFS,BS,재무상태표,총자산,609910066598.0,674874341737.0,649395336516.0,7.0,
7920,SFA반도체,301246,2023,CFS,CF,현금흐름표,투자활동현금흐름,31119588385.0,-106169879624.0,-56011805893.0,15.0,SFA반도체_2023_투자활동현금흐름
7920,SFA반도체,301246,2023,CFS,CIS,포괄손익계산서,판매비와관리비,16046029623.0,16990463067.0,16027823357.0,9.0,
660,SK하이닉스,164779,2025,CFS,CIS,포괄손익계산서,금융비용,12504998000000.0,5707997000000.0,6093167000000.0,18.0,
660,SK하이닉스,164779,2025,CFS,CIS,포괄손익계산서,당기순이익,42947902000000.0,19796902000000.0,-9137547000000.0,29.0,
660,SK하이닉스,164779,2025,CFS,CIS,포괄손익계산서,매출액,97146675000000.0,66192960000000.0,32765719000000.0,34.0,SK하이닉스_2025_매출액
660,SK하이닉스,164779,2025,CFS,CIS,포괄손익계산서,매출원가,38455885000000.0,34364814000000.0,33299167000000.0,14.0,
660,SK하이닉스,164779,2025,CFS,BS,재무상태표,매출채권,18199078000000.0,,,,
660,SK하이닉스,164779,2025,CFS,BS,재무상태표,무형자산,4049402000000.0,4018847000000.0,3834567000000.0,21.0,
660,SK하이닉스,164779,2025,CFS,CF,현금흐름표,무형자산의 취득,1060419000000.0,717106000000.0,454710000000.0,32.0,
660,SK하이닉스,164779,2025,CFS,CF,현금흐름표,배당금지급,1681166000000.0,826323000000.0,825575000000.0,12.0,
660,SK하이닉스,164779,2025,CFS,BS,재무상태표,부채총계,55440908000000.0,45939505000000.0,46826413000000.0,52.0,
660,SK하이닉스,164779,2025,CFS,BS,재무상태표,비유동부채,18061909000000.0,20974061000000.0,25818603000000.0,53.0,
660,SK하이닉스,164779,2025,CFS,CIS,포괄손익계산서,영업이익,47206319000000.0,23467319000000.0,-7730313000000.0,6.0,
660,SK하이닉스,164779,2025,CFS,CF,현금흐름표,영업활동현금흐름,53373126000000.0,29795885000000.0,4278191000000.0,35.0,SK하이닉스_2025_영업활동현금흐름
660,SK하이닉스,164779,2025,CFS,BS,재무상태표,유형자산,77502704000000.0,60157474000000.0,52704853000000.0,29.0,
660,SK하이닉스,164779,2025,CFS,CF,현금흐름표,유형자산의 취득,27518924000000.0,15945534000000.0,8325138000000.0,34.0,
660,SK하이닉스,164779,2025,CFS,BS,재무상태표,자본총계,120666751000000.0,73915704000000.0,53503752000000.0,32.0,
660,SK하이닉스,164779,2025,CFS,BS,재무상태표,재고자산,14289390000000.0,13313937000000.0,13480659000000.0,13.0,
660,SK하이닉스,164779,2025,CFS,CF,현금흐름표,재무활동현금흐름,-1444992000000.0,-8703940000000.0,5696845000000.0,8.0,
660,SK하이닉스,164779,2025,CFS,BS,재무상태표,총자산,176107659000000.0,119855209000000.0,100330165000000.0,7.0,
660,SK하이닉스,164779,2025,CFS,CF,현금흐름표,투자활동현금흐름,-48054251000000.0,-18004637000000.0,-7334727000000.0,16.0,SK하이닉스_2025_투자활동현금흐름
660,SK하이닉스,164779,2025,CFS,CIS,포괄손익계산서,판매비와관리비,11484471000000.0,8360827000000.0,7196865000000.0,9.0,
660,SK하이닉스,164779,2024,CFS,CIS,포괄손익계산서,금융비용,5707997000000.0,6093167000000.0,5091553000000.0,18.0,
660,SK하이닉스,164779,2024,CFS,CIS,포괄손익계산서,당기순이익,19796902000000.0,-9137547000000.0,2241669000000.0,29.0,
660,SK하이닉스,164779,2024,CFS,CIS,포괄손익계산서,매출액,66192960000000.0,32765719000000.0,44621568000000.0,34.0,SK하이닉스_2024_매출액
660,SK하이닉스,164779,2024,CFS,CIS,포괄손익계산서,매출원가,34364814000000.0,33299167000000.0,28993713000000.0,14.0,
660,SK하이닉스,164779,2024,CFS,BS,재무상태표,매출채권,13019006000000.0,,,,
660,SK하이닉스,164779,2024,CFS,BS,재무상태표,무형자산,4018847000000.0,3834567000000.0,3512107000000.0,21.0,
660,SK하이닉스,164779,2024,CFS,CF,현금흐름표,무형자산의 취득,717106000000.0,454710000000.0,738621000000.0,32.0,
660,SK하이닉스,164779,2024,CFS,CF,현금흐름표,배당금지급,826323000000.0,825575000000.0,1680905000000.0,12.0,
660,SK하이닉스,164779,2024,CFS,BS,재무상태표,부채총계,45939505000000.0,46826413000000.0,40580970000000.0,52.0,
660,SK하이닉스,164779,2024,CFS,BS,재무상태표,비유동부채,20974061000000.0,25818603000000.0,20737274000000.0,53.0,
660,SK하이닉스,164779,2024,CFS,CIS,포괄손익계산서,영업이익,23467319000000.0,-7730313000000.0,6809417000000.0,6.0,
660,SK하이닉스,164779,2024,CFS,CF,현금흐름표,영업활동현금흐름,29795885000000.0,4278191000000.0,14780517000000.0,35.0,SK하이닉스_2024_영업활동현금흐름
660,SK하이닉스,164779,2024,CFS,BS,재무상태표,유형자산,60157474000000.0,52704853000000.0,60228528000000.0,29.0,
660,SK하이닉스,164779,2024,CFS,CF,현금흐름표,유형자산의 취득,15945534000000.0,8325138000000.0,19010261000000.0,34.0,
660,SK하이닉스,164779,2024,CFS,BS,재무상태표,자본총계,73915704000000.0,53503752000000.0,63290542000000.0,32.0,
660,SK하이닉스,164779,2024,CFS,BS,재무상태표,재고자산,13313937000000.0,13480659000000.0,15664707000000.0,13.0,
660,SK하이닉스,164779,2024,CFS,CF,현금흐름표,재무활동현금흐름,-8703940000000.0,5696845000000.0,2821796000000.0,8.0,
660,SK하이닉스,164779,2024,CFS,BS,재무상태표,총자산,119855209000000.0,100330165000000.0,103871512000000.0,7.0,
660,SK하이닉스,164779,2024,CFS,CF,현금흐름표,투자활동현금흐름,-18004637000000.0,-7334727000000.0,-17883746000000.0,16.0,SK하이닉스_2024_투자활동현금흐름
660,SK하이닉스,164779,2024,CFS,CIS,포괄손익계산서,판매비와관리비,8360827000000.0,7196865000000.0,8818438000000.0,9.0,
660,SK하이닉스,164779,2023,CFS,CIS,포괄손익계산서,금융비용,6093167000000.0,5091553000000.0,1469860000000.0,18.0,
660,SK하이닉스,164779,2023,CFS,CIS,포괄손익계산서,당기순이익,-9137547000000.0,2241669000000.0,9616188000000.0,29.0,
660,SK하이닉스,164779,2023,CFS,CIS,포괄손익계산서,매출액,32765719000000.0,44621568000000.0,42997792000000.0,34.0,SK하이닉스_2023_매출액
660,SK하이닉스,164779,2023,CFS,CIS,포괄손익계산서,매출원가,33299167000000.0,28993713000000.0,24045600000000.0,14.0,
660,SK하이닉스,164779,2023,CFS,BS,재무상태표,매출채권,6600273000000.0,,,,
660,SK하이닉스,164779,2023,CFS,BS,재무상태표,무형자산,3834567000000.0,3512107000000.0,4797162000000.0,21.0,
660,SK하이닉스,164779,2023,CFS,CF,현금흐름표,무형자산의 취득,454710000000.0,738621000000.0,973893000000.0,32.0,
660,SK하이닉스,164779,2023,CFS,CF,현금흐름표,배당금지급,825575000000.0,1680905000000.0,805024000000.0,13.0,
660,SK하이닉스,164779,2023,CFS,BS,재무상태표,부채총계,46826413000000.0,40580970000000.0,34155467000000.0,52.0,
660,SK하이닉스,164779,2023,CFS,BS,재무상태표,비유동부채,25818603000000.0,20737274000000.0,19420072000000.0,53.0,
660,SK하이닉스,164779,2023,CFS,CIS,포괄손익계산서,영업이익,-7730313000000.0,6809417000000.0,12410340000000.0,6.0,
660,SK하이닉스,164779,2023,CFS,CF,현금흐름표,영업활동현금흐름,4278191000000.0,14780517000000.0,19797648000000.0,35.0,SK하이닉스_2023_영업활동현금흐름
660,SK하이닉스,164779,2023,CFS,BS,재무상태표,유형자산,52704853000000.0,60228528000000.0,53225667000000.0,29.0,
660,SK하이닉스,164779,2023,CFS,CF,현금흐름표,유형자산의 취득,8325138000000.0,19010261000000.0,12486635000000.0,34.0,
660,SK하이닉스,164779,2023,CFS,BS,재무상태표,자본총계,53503752000000.0,63290542000000.0,62191058000000.0,32.0,
660,SK하이닉스,164779,2023,CFS,BS,재무상태표,재고자산,13480659000000.0,15664707000000.0,8950087000000.0,14.0,
660,SK하이닉스,164779,2023,CFS,CF,현금흐름표,재무활동현금흐름,5696845000000.0,2821796000000.0,4492313000000.0,8.0,
660,SK하이닉스,164779,2023,CFS,BS,재무상태표,총자산,100330165000000.0,103871512000000.0,96346525000000.0,7.0,
660,SK하이닉스,164779,2023,CFS,CF,현금흐름표,투자활동현금흐름,-7334727000000.0,-17883746000000.0,-22392277000000.0,16.0,SK하이닉스_2023_투자활동현금흐름
660,SK하이닉스,164779,2023,CFS,CIS,포괄손익계산서,판매비와관리비,7196865000000.0,8818438000000.0,6541852000000.0,9.0,
52690,가온칩스,1364747,2025,CFS,CIS,포괄손익계산서,금융비용,9046305049.0,2332270017.0,839036639.0,19.0,
52690,가온칩스,1364747,2025,CFS,CIS,포괄손익계산서,당기순이익,-14369143365.0,7530549168.0,6344445918.0,27.0,
52690,가온칩스,1364747,2025,CFS,CIS,포괄손익계산서,매출액,68510181008.0,96492001688.0,63597349804.0,32.0,가온칩스_2025_매출액
52690,가온칩스,1364747,2025,CFS,CIS,포괄손익계산서,매출원가,73722725463.0,82247927125.0,50879354108.0,15.0,
52690,가온칩스,1364747,2025,CFS,BS,재무상태표,매출채권,6142809801.0,,,,
52690,가온칩스,1364747,2025,CFS,BS,재무상태표,무형자산,6490492323.0,5180867734.0,6228357026.0,20.0,
52690,가온칩스,1364747,2025,CFS,CF,현금흐름표,무형자산의 취득,3120040134.0,1293387190.0,4109051810.0,26.0,
52690,가온칩스,1364747,2025,CFS,CF,현금흐름표,배당금지급,0.0,0.0,0.0,,
52690,가온칩스,1364747,2025,CFS,BS,재무상태표,부채총계,104622741139.0,43353386403.0,32590129089.0,43.0,
52690,가온칩스,1364747,2025,CFS,BS,재무상태표,비유동부채,8773033336.0,7125444207.0,7772481777.0,44.0,
52690,가온칩스,1364747,2025,CFS,CIS,포괄손익계산서,영업이익,-16721496228.0,3524912928.0,4351646460.0,7.0,
52690,가온칩스,1364747,2025,CFS,CF,현금흐름표,영업활동현금흐름,-848730459.0,10803918403.0,5666350939.0,28.0,가온칩스_2025_영업활동현금흐름
52690,가온칩스,1364747,2025,CFS,BS,재무상태표,유형자산,22526959027.0,20877315878.0,14633331362.0,21.0,
52690,가온칩스,1364747,2025,CFS,CF,현금흐름표,유형자산의 취득,5210217544.0,9505482504.0,6774968693.0,27.0,
52690,가온칩스,1364747,2025,CFS,BS,재무상태표,자본총계,54688158517.0,69355020044.0,62019549707.0,24.0,
52690,가온칩스,1364747,2025,CFS,BS,재무상태표,재고자산,1061362786.0,,,12.0,
52690,가온칩스,1364747,2025,CFS,CF,현금흐름표,재무활동현금흐름,33693380698.0,-609955808.0,-367730795.0,9.0,
52690,가온칩스,1364747,2025,CFS,BS,재무상태표,총자산,159310899656.0,112708406447.0,94609678796.0,7.0,
52690,가온칩스,1364747,2025,CFS,CF,현금흐름표,투자활동현금흐름,2014178330.0,1313260460.0,-9280615807.0,13.0,가온칩스_2025_투자활동현금흐름
52690,가온칩스,1364747,2025,CFS,CIS,포괄손익계산서,판매비와관리비,11508951773.0,10719161635.0,8366349236.0,10.0,
52690,가온칩스,1364747,2024,CFS,CIS,포괄손익계산서,금융비용,2332270017.0,839036639.0,1079131525.0,19.0,
52690,가온칩스,1364747,2024,CFS,CIS,포괄손익계산서,당기순이익,7530549168.0,6344445918.0,4418777712.0,27.0,
52690,가온칩스,1364747,2024,CFS,CIS,포괄손익계산서,매출액,96492001688.0,63597349804.0,43320504880.0,32.0,가온칩스_2024_매출액
52690,가온칩스,1364747,2024,CFS,CIS,포괄손익계산서,매출원가,82247927125.0,50879354108.0,31691770968.0,15.0,
52690,가온칩스,1364747,2024,CFS,BS,재무상태표,매출채권,18707646321.0,,,,
52690,가온칩스,1364747,2024,CFS,BS,재무상태표,무형자산,5180867734.0,6228357026.0,5538978375.0,18.0,
52690,가온칩스,1364747,2024,CFS,CF,현금흐름표,무형자산의 취득,1293387190.0,4109051810.0,5639383763.0,26.0,
52690,가온칩스,1364747,2024,CFS,CF,현금흐름표,배당금지급,0.0,0.0,0.0,,
52690,가온칩스,1364747,2024,CFS,BS,재무상태표,부채총계,43353386403.0,32590129089.0,18791727827.0,39.0,
52690,가온칩스,1364747,2024,CFS,BS,재무상태표,비유동부채,7125444207.0,7772481777.0,4411350452.0,40.0,
52690,가온칩스,1364747,2024,CFS,CIS,포괄손익계산서,영업이익,3524912928.0,4351646460.0,3899765486.0,7.0,
52690,가온칩스,1364747,2024,CFS,CF,현금흐름표,영업활동현금흐름,10803918403.0,5666350939.0,5920392540.0,28.0,가온칩스_2024_영업활동현금흐름
52690,가온칩스,1364747,2024,CFS,BS,재무상태표,유형자산,20877315878.0,14633331362.0,10760378188.0,19.0,
52690,가온칩스,1364747,2024,CFS,CF,현금흐름표,유형자산의 취득,9505482504.0,6774968693.0,6080546064.0,27.0,
52690,가온칩스,1364747,2024,CFS,BS,재무상태표,자본총계,69355020044.0,62019549707.0,54389374240.0,22.0,
52690,가온칩스,1364747,2024,CFS,BS,재무상태표,재고자산,0.0,0.0,0.0,,
52690,가온칩스,1364747,2024,CFS,CF,현금흐름표,재무활동현금흐름,-609955808.0,-367730795.0,31153308620.0,9.0,
52690,가온칩스,1364747,2024,CFS,BS,재무상태표,총자산,112708406447.0,94609678796.0,73181102067.0,7.0,
52690,가온칩스,1364747,2024,CFS,CF,현금흐름표,투자활동현금흐름,1313260460.0,-9280615807.0,-31709375208.0,14.0,가온칩스_2024_투자활동현금흐름
52690,가온칩스,1364747,2024,CFS,CIS,포괄손익계산서,판매비와관리비,10719161635.0,8366349236.0,7728968426.0,10.0,
52690,가온칩스,1364747,2023,CFS,CIS,포괄손익계산서,금융비용,839036639.0,1079131525.0,493523159.0,18.0,
52690,가온칩스,1364747,2023,CFS,CIS,포괄손익계산서,당기순이익,6344445918.0,4418777712.0,6182765868.0,26.0,
52690,가온칩스,1364747,2023,CFS,CIS,포괄손익계산서,매출액,63597349804.0,43320504880.0,32235607297.0,31.0,가온칩스_2023_매출액
52690,가온칩스,1364747,2023,CFS,CIS,포괄손익계산서,매출원가,50879354108.0,31691770968.0,21548295148.0,14.0,
52690,가온칩스,1364747,2023,CFS,BS,재무상태표,매출채권,16661459655.0,,,,
52690,가온칩스,1364747,2023,CFS,BS,재무상태표,무형자산,6228357026.0,5538978375.0,1022184104.0,18.0,
52690,가온칩스,1364747,2023,CFS,CF,현금흐름표,무형자산의 취득,4109051810.0,5639383763.0,217373500.0,25.0,
52690,가온칩스,1364747,2023,CFS,CF,현금흐름표,배당금지급,0.0,0.0,0.0,,
52690,가온칩스,1364747,2023,CFS,BS,재무상태표,부채총계,32590129089.0,18791727827.0,15131118914.0,39.0,
52690,가온칩스,1364747,2023,CFS,BS,재무상태표,비유동부채,7772481777.0,4411350452.0,1323047300.0,40.0,
52690,가온칩스,1364747,2023,CFS,CIS,포괄손익계산서,영업이익,4351646460.0,3899765486.0,6202436087.0,6.0,
52690,가온칩스,1364747,2023,CFS,CF,현금흐름표,영업활동현금흐름,5666350939.0,5920392540.0,3452901499.0,27.0,가온칩스_2023_영업활동현금흐름
52690,가온칩스,1364747,2023,CFS,BS,재무상태표,유형자산,14633331362.0,10760378188.0,4954595890.0,19.0,
52690,가온칩스,1364747,2023,CFS,CF,현금흐름표,유형자산의 취득,6774968693.0,6080546064.0,2650224434.0,26.0,
52690,가온칩스,1364747,2023,CFS,BS,재무상태표,자본총계,62019549707.0,54389374240.0,21861995921.0,22.0,
52690,가온칩스,1364747,2023,CFS,BS,재무상태표,재고자산,0.0,0.0,0.0,,
52690,가온칩스,1364747,2023,CFS,CF,현금흐름표,재무활동현금흐름,-367730795.0,31153308620.0,918311584.0,9.0,
52690,가온칩스,1364747,2023,CFS,BS,재무상태표,총자산,94609678796.0,73181102067.0,36993114835.0,7.0,
52690,가온칩스,1364747,2023,CFS,CF,현금흐름표,투자활동현금흐름,-9280615807.0,-31709375208.0,-8283057381.0,14.0,가온칩스_2023_투자활동현금흐름
52690,가온칩스,1364747,2023,CFS,CIS,포괄손익계산서,판매비와관리비,8366349236.0,7728968426.0,4484876062.0,9.0,
92220,고영,579999,2025,CFS,CIS,포괄손익계산서,금융비용,738344874.0,504019482.0,694033999.0,18.0,
92220,고영,579999,2025,CFS,CIS,포괄손익계산서,당기순이익,14756087568.0,20998990602.0,21925959777.0,27.0,
92220,고영,579999,2025,CFS,CIS,포괄손익계산서,매출액,232647218656.0,202538127214.0,225630691398.0,33.0,고영_2025_매출액
92220,고영,579999,2025,CFS,CIS,포괄손익계산서,매출원가,84073109625.0,76686427777.0,80118409586.0,14.0,
92220,고영,579999,2025,CFS,BS,재무상태표,매출채권,106010944170.0,,,,
92220,고영,579999,2025,CFS,BS,재무상태표,무형자산,16334521749.0,12252513545.0,10739946870.0,19.0,
92220,고영,579999,2025,CFS,CF,현금흐름표,무형자산의 취득,8756888963.0,5198453720.0,3152558001.0,33.0,
92220,고영,579999,2025,CFS,CF,현금흐름표,배당금지급,9237228000.0,9183975920.0,9383403960.0,16.0,
92220,고영,579999,2025,CFS,BS,재무상태표,부채총계,75169601828.0,54763375690.0,61894392837.0,42.0,
92220,고영,579999,2025,CFS,BS,재무상태표,비유동부채,13658705142.0,18668168190.0,22073120411.0,43.0,
92220,고영,579999,2025,CFS,CIS,포괄손익계산서,영업이익,17342338477.0,3322352718.0,20372226090.0,6.0,
92220,고영,579999,2025,CFS,CF,현금흐름표,영업활동현금흐름,18090229309.0,36395606644.0,29540204383.0,35.0,고영_2025_영업활동현금흐름
92220,고영,579999,2025,CFS,BS,재무상태표,유형자산,49043940152.0,46735082339.0,45563962549.0,25.0,
92220,고영,579999,2025,CFS,CF,현금흐름표,유형자산의 취득,4727054515.0,3449687610.0,7079386517.0,34.0,
92220,고영,579999,2025,CFS,BS,재무상태표,자본총계,335165611050.0,323168894802.0,305317864968.0,28.0,
92220,고영,579999,2025,CFS,BS,재무상태표,재고자산,50674538030.0,50137553407.0,49958785920.0,11.0,
92220,고영,579999,2025,CFS,CF,현금흐름표,재무활동현금흐름,-14952750860.0,-15119501714.0,-38513608306.0,8.0,
92220,고영,579999,2025,CFS,BS,재무상태표,총자산,410335212878.0,377932270492.0,367212257805.0,7.0,
92220,고영,579999,2025,CFS,CF,현금흐름표,투자활동현금흐름,-18473867719.0,2520431970.0,-12832419308.0,17.0,고영_2025_투자활동현금흐름
92220,고영,579999,2025,CFS,CIS,포괄손익계산서,판매비와관리비,97455180210.0,81462899479.0,83515542571.0,9.0,
92220,고영,579999,2024,CFS,CIS,포괄손익계산서,금융비용,504019482.0,694033999.0,599034426.0,19.0,
92220,고영,579999,2024,CFS,CIS,포괄손익계산서,당기순이익,20998990602.0,21925959777.0,39283548838.0,28.0,
92220,고영,579999,2024,CFS,CIS,포괄손익계산서,매출액,202538127214.0,225630691398.0,275359587202.0,33.0,고영_2024_매출액
92220,고영,579999,2024,CFS,CIS,포괄손익계산서,매출원가,76686427777.0,80118409586.0,98697084218.0,15.0,
92220,고영,579999,2024,CFS,BS,재무상태표,매출채권,72724255127.0,,,,
92220,고영,579999,2024,CFS,BS,재무상태표,무형자산,12252513545.0,10739946870.0,9354901502.0,19.0,
92220,고영,579999,2024,CFS,CF,현금흐름표,무형자산의 취득,5198453720.0,3152558001.0,2375754715.0,28.0,
92220,고영,579999,2024,CFS,CF,현금흐름표,배당금지급,9183975920.0,9383403960.0,8112043800.0,13.0,
92220,고영,579999,2024,CFS,BS,재무상태표,부채총계,54763375690.0,61894392837.0,86511583085.0,41.0,
92220,고영,579999,2024,CFS,BS,재무상태표,비유동부채,18668168190.0,22073120411.0,28205914447.0,42.0,
92220,고영,579999,2024,CFS,CIS,포괄손익계산서,영업이익,3322352718.0,20372226090.0,44258682098.0,6.0,
92220,고영,579999,2024,CFS,CF,현금흐름표,영업활동현금흐름,36395606644.0,29540204383.0,29302033637.0,30.0,고영_2024_영업활동현금흐름
92220,고영,579999,2024,CFS,BS,재무상태표,유형자산,46735082339.0,45563962549.0,54460423956.0,23.0,
92220,고영,579999,2024,CFS,CF,현금흐름표,유형자산의 취득,3449687610.0,7079386517.0,16902866928.0,29.0,
92220,고영,579999,2024,CFS,BS,재무상태표,자본총계,323168894802.0,305317864968.0,305174909938.0,26.0,
92220,고영,579999,2024,CFS,BS,재무상태표,재고자산,50137553407.0,49958785920.0,44622996554.0,11.0,
92220,고영,579999,2024,CFS,CF,현금흐름표,재무활동현금흐름,-15119501714.0,-38513608306.0,-22628210134.0,8.0,
92220,고영,579999,2024,CFS,BS,재무상태표,총자산,377932270492.0,367212257805.0,391686493023.0,7.0,
92220,고영,579999,2024,CFS,CF,현금흐름표,투자활동현금흐름,2520431970.0,-12832419308.0,-23792848155.0,15.0,고영_2024_투자활동현금흐름
92220,고영,579999,2024,CFS,CIS,포괄손익계산서,판매비와관리비,81462899479.0,83515542571.0,83656129088.0,9.0,
92220,고영,579999,2023,CFS,CIS,포괄손익계산서,금융비용,694033999.0,599034426.0,300818985.0,19.0,
92220,고영,579999,2023,CFS,CIS,포괄손익계산서,당기순이익,21925959777.0,39283548838.0,39586268577.0,28.0,
92220,고영,579999,2023,CFS,CIS,포괄손익계산서,매출액,225630691398.0,275359587202.0,247301342081.0,33.0,고영_2023_매출액
92220,고영,579999,2023,CFS,CIS,포괄손익계산서,매출원가,80118409586.0,98697084218.0,90089912772.0,15.0,
92220,고영,579999,2023,CFS,BS,재무상태표,매출채권,82975098426.0,,,,
92220,고영,579999,2023,CFS,BS,재무상태표,무형자산,10739946870.0,9354901502.0,10787626646.0,20.0,
92220,고영,579999,2023,CFS,CF,현금흐름표,무형자산의 취득,3152558001.0,2375754715.0,3227444567.0,28.0,
92220,고영,579999,2023,CFS,CF,현금흐름표,배당금지급,9383403960.0,8112043800.0,7436040150.0,14.0,
92220,고영,579999,2023,CFS,BS,재무상태표,부채총계,61894392837.0,86511583085.0,87929904850.0,42.0,
92220,고영,579999,2023,CFS,BS,재무상태표,비유동부채,22073120411.0,28205914447.0,40431745936.0,43.0,
92220,고영,579999,2023,CFS,CIS,포괄손익계산서,영업이익,20372226090.0,44258682098.0,41351274821.0,6.0,
92220,고영,579999,2023,CFS,CF,현금흐름표,영업활동현금흐름,29540204383.0,29302033637.0,42480322829.0,30.0,고영_2023_영업활동현금흐름
92220,고영,579999,2023,CFS,BS,재무상태표,유형자산,45563962549.0,54460423956.0,39712311288.0,24.0,
92220,고영,579999,2023,CFS,CF,현금흐름표,유형자산의 취득,7079386517.0,16902866928.0,6676345838.0,29.0,
92220,고영,579999,2023,CFS,BS,재무상태표,자본총계,305317864968.0,305174909938.0,280399362317.0,27.0,
92220,고영,579999,2023,CFS,BS,재무상태표,재고자산,49958785920.0,44622996554.0,42459445026.0,12.0,
