stock_code,corp_name,corp_code,bsns_year,fs_div,sj_div,sj_nm,account_nm,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord
58430,리노공업,369657,2025,OFS,CIS,포괄손익계산서,매출액,372534084608.0,278186189427.0,255573034656.0,25
58430,리노공업,369657,2024,OFS,CIS,포괄손익계산서,매출액,140020108110.0,127238409519.0,167794521227.0,14
58430,리노공업,369657,2024,OFS,CIS,포괄손익계산서,매출액,138166081317.0,128334625137.0,154628281862.0,18
58430,리노공업,369657,2024,OFS,CIS,포괄손익계산서,매출액,278186189427.0,255573034656.0,322422803089.0,25
58430,리노공업,369657,2023,OFS,CIS,포괄손익계산서,매출액,127238409519.0,167794521227.0,148928526171.0,14
58430,리노공업,369657,2023,OFS,CIS,포괄손익계산서,매출액,128334625137.0,154628281862.0,131238306896.0,18
58430,리노공업,369657,2023,OFS,CIS,포괄손익계산서,매출액,255573034656.0,322422803089.0,280166833067.0,25
5930,삼성전자,126380,2025,CFS,IS,손익계산서,매출액,202235513000000.0,186562268000000.0,180388580000000.0,10
5930,삼성전자,126380,2025,CFS,IS,손익계산서,매출액,131370425000000.0,114308635000000.0,78546914000000.0,16
5930,삼성전자,126380,2025,CFS,IS,손익계산서,매출액,333605938000000.0,300870903000000.0,258935494000000.0,23
5930,삼성전자,126380,2024,CFS,IS,손익계산서,매출액,186562268000000.0,180388580000000.0,190041770000000.0,10
5930,삼성전자,126380,2024,CFS,IS,손익계산서,매출액,114308635000000.0,78546914000000.0,112189590000000.0,16
5930,삼성전자,126380,2024,CFS,IS,손익계산서,매출액,300870903000000.0,258935494000000.0,302231360000000.0,23
5930,삼성전자,126380,2023,CFS,IS,손익계산서,매출액,180388580000000.0,190041770000000.0,166411342000000.0,10
5930,삼성전자,126380,2023,CFS,IS,손익계산서,매출액,78546914000000.0,112189590000000.0,113193457000000.0,16
58650,심텍,1095722,2025,CFS,CIS,포괄손익계산서,매출액,1287168487038.0,1179473868869.0,1013450112715.0,14
58650,심텍,1095722,2025,CFS,CIS,포괄손익계산서,매출액,123391432413.0,51947512201.0,28445612262.0,20
58650,심텍,1095722,2025,CFS,CIS,포괄손익계산서,매출액,1410559919451.0,1231421381070.0,1041895724977.0,34
58650,심텍,1095722,2024,CFS,CIS,포괄손익계산서,매출액,1179473868869.0,1013450112715.0,1216347937718.0,14
58650,심텍,1095722,2024,CFS,CIS,포괄손익계산서,매출액,51947512201.0,28445612262.0,481104410282.0,20
58650,심텍,1095722,2024,CFS,CIS,포괄손익계산서,매출액,1231421381070.0,1041895724977.0,1697452348000.0,34
58650,심텍,1095722,2023,CFS,CIS,포괄손익계산서,매출액,1013450112715.0,1216347937718.0,1081684028890.0,14
58650,심텍,1095722,2023,CFS,CIS,포괄손익계산서,매출액,28445612262.0,481104410282.0,284148847232.0,20
58650,심텍,1095722,2023,CFS,CIS,포괄손익계산서,매출액,1041895724977.0,1697452348000.0,1365832876122.0,34
34230,에스앤에스텍,411048,2025,CFS,CIS,포괄손익계산서,매출액,159114538317.0,116520463645.0,103672662880.0,22
34230,에스앤에스텍,411048,2025,CFS,CIS,포괄손익계산서,매출액,84618714276.0,59493427722.0,46647745344.0,28
34230,에스앤에스텍,411048,2025,CFS,CIS,포괄손익계산서,매출액,243733252593.0,176013891367.0,150320408224.0,42
34230,에스앤에스텍,411048,2024,CFS,CIS,포괄손익계산서,매출액,116520463645.0,103672662880.0,89653594771.0,15
34230,에스앤에스텍,411048,2024,CFS,CIS,포괄손익계산서,매출액,59493427722.0,46647745344.0,33853100680.0,21
34230,에스앤에스텍,411048,2024,CFS,CIS,포괄손익계산서,매출액,176013891367.0,150320408224.0,123506695451.0,36
34230,에스앤에스텍,411048,2023,CFS,CIS,포괄손익계산서,매출액,103672662880.0,89653594771.0,72784526341.0,15
34230,에스앤에스텍,411048,2023,CFS,CIS,포괄손익계산서,매출액,46647745344.0,33853100680.0,26058272348.0,21
34230,에스앤에스텍,411048,2023,CFS,CIS,포괄손익계산서,매출액,150320408224.0,123506695451.0,98842798689.0,36
41920,와이씨,1109539,2025,CFS,CIS,포괄손익계산서,매출액,201000007307.0,152792998218.0,205806523132.0,13
41920,와이씨,1109539,2025,CFS,CIS,포괄손익계산서,매출액,71629970920.0,58448212614.0,49375783048.0,19
41920,와이씨,1109539,2025,CFS,CIS,포괄손익계산서,매출액,272629978227.0,211241210832.0,255182306180.0,34
41920,와이씨,1109539,2024,CFS,CIS,포괄손익계산서,매출액,152792998218.0,205806523132.0,210351583965.0,15
41920,와이씨,1109539,2024,CFS,CIS,포괄손익계산서,매출액,58448212614.0,49375783048.0,74916175721.0,21
41920,와이씨,1109539,2024,CFS,CIS,포괄손익계산서,매출액,211241210832.0,255182306180.0,285267759686.0,35
41920,와이씨,1109539,2023,CFS,CIS,포괄손익계산서,매출액,205806523132.0,210351583965.0,229110512898.0,15
41920,와이씨,1109539,2023,CFS,CIS,포괄손익계산서,매출액,49375783048.0,74916175721.0,82159858997.0,21
41920,와이씨,1109539,2023,CFS,CIS,포괄손익계산서,매출액,255182306180.0,285267759686.0,311270371895.0,35
240810,원익IPS,1135941,2025,CFS,CIS,포괄손익계산서,매출액,526952084731.0,455849202744.0,414407177962.0,13
240810,원익IPS,1135941,2025,CFS,CIS,포괄손익계산서,매출액,382843606372.0,292327284780.0,275930408816.0,19
240810,원익IPS,1135941,2025,CFS,CIS,포괄손익계산서,매출액,909795691103.0,748176487524.0,690337586778.0,32
240810,원익IPS,1135941,2024,CFS,CIS,포괄손익계산서,매출액,455849202744.0,414407177962.0,599227531521.0,13
240810,원익IPS,1135941,2024,CFS,CIS,포괄손익계산서,매출액,292327284780.0,275930408816.0,412257450181.0,19
240810,원익IPS,1135941,2024,CFS,CIS,포괄손익계산서,매출액,748176487524.0,690337586778.0,1011484981702.0,32
240810,원익IPS,1135941,2023,CFS,CIS,포괄손익계산서,매출액,414407177962.0,599227531521.0,760681824125.0,16
240810,원익IPS,1135941,2023,CFS,CIS,포괄손익계산서,매출액,275930408816.0,412257450181.0,471620374829.0,22
240810,원익IPS,1135941,2023,CFS,CIS,포괄손익계산서,매출액,690337586778.0,1011484981702.0,1232302198954.0,34
39440,유진테크,531014,2025,CFS,IS,손익계산서,매출액,170949205507.0,165702800465.0,125650732568.0,15
39440,유진테크,531014,2025,CFS,IS,손익계산서,매출액,350324287104.0,338067812312.0,276533350776.0,22
39440,유진테크,531014,2025,CFS,IS,손익계산서,매출액,179375081597.0,172365011847.0,150882618208.0,9
39440,유진테크,531014,2024,CFS,IS,손익계산서,매출액,172365011847.0,150882618208.0,158927042938.0,10
39440,유진테크,531014,2024,CFS,IS,손익계산서,매출액,165702800465.0,125650732568.0,151705874841.0,16
39440,유진테크,531014,2024,CFS,IS,손익계산서,매출액,338067812312.0,276533350776.0,310632917779.0,23
39440,유진테크,531014,2023,CFS,IS,손익계산서,매출액,150882618208.0,158927042938.0,170061327901.0,10
39440,유진테크,531014,2023,CFS,IS,손익계산서,매출액,125650732568.0,151705874841.0,154514529360.0,16
39440,유진테크,531014,2023,CFS,IS,손익계산서,매출액,276533350776.0,310632917779.0,324575857261.0,23
11930,이오테크닉스,246417,2025,CFS,CIS,포괄손익계산서,매출액,241791765522.0,231920107107.0,229324513988.0,17
11930,이오테크닉스,246417,2025,CFS,CIS,포괄손익계산서,매출액,139098843056.0,89025389191.0,87015136443.0,25
11930,이오테크닉스,246417,2025,CFS,CIS,포괄손익계산서,매출액,380890608578.0,320945496298.0,316339650431.0,39
11930,이오테크닉스,246417,2024,CFS,CIS,포괄손익계산서,매출액,231920107107.0,229324513988.0,289624004290.0,17
11930,이오테크닉스,246417,2024,CFS,CIS,포괄손익계산서,매출액,89025389191.0,87015136443.0,157342207849.0,25
11930,이오테크닉스,246417,2024,CFS,CIS,포괄손익계산서,매출액,320945496298.0,316339650431.0,446966212139.0,40
11930,이오테크닉스,246417,2023,CFS,CIS,포괄손익계산서,매출액,231243276445.0,294390765507.0,260175874923.0,15
11930,이오테크닉스,246417,2023,CFS,CIS,포괄손익계산서,매출액,85140743032.0,152766824235.0,130684314752.0,21
11930,이오테크닉스,246417,2023,CFS,CIS,포괄손익계산서,매출액,316384019477.0,447157589742.0,390860189675.0,34
90460,제주반도체,447487,2025,CFS,CIS,포괄손익계산서,매출액,238271136814.0,126942043607.0,108282685489.0,15
90460,제주반도체,447487,2025,CFS,CIS,포괄손익계산서,매출액,63959434372.0,35407901848.0,37617108110.0,25
90460,제주반도체,447487,2025,CFS,CIS,포괄손익계산서,매출액,302230571186.0,162349945455.0,145899793599.0,43
90460,제주반도체,447487,2024,CFS,CIS,포괄손익계산서,매출액,126942043607.0,108282685489.0,114129708015.0,15
90460,제주반도체,447487,2024,CFS,CIS,포괄손익계산서,매출액,35407901848.0,37617108110.0,44128354872.0,25
90460,제주반도체,447487,2024,CFS,CIS,포괄손익계산서,매출액,162349945455.0,145899793599.0,158258062887.0,43
90460,제주반도체,447487,2023,CFS,CIS,포괄손익계산서,매출액,108282685489.0,114129708015.0,138511826703.0,15
90460,제주반도체,447487,2023,CFS,CIS,포괄손익계산서,매출액,37617108110.0,44128354872.0,38087450856.0,25
90460,제주반도체,447487,2023,CFS,CIS,포괄손익계산서,매출액,145899793599.0,158258062887.0,176599277559.0,43
36930,주성엔지니어링,252135,2025,CFS,CIS,포괄손익계산서,매출액,133384151221.0,160426587805.0,134641732223.0,13
36930,주성엔지니어링,252135,2025,CFS,CIS,포괄손익계산서,매출액,177308433591.0,248966783783.0,150103514437.0,19
