corp_code,stock_code,corp_name,year,fs_div,sj_div,account_name,amount,memo,updated_at
"=""00160843""","=""068270""",DB하이텍,2023,CFS,BS,유형자산,950915129838.0,,2026-07-11
"=""00160843""","=""068270""",DB하이텍,2023,CFS,CF,유형자산의 취득,329311056539.0,,2026-07-11
"=""00160843""","=""068270""",DB하이텍,2023,CFS,BS,자본총계,1740082437747.0,,2026-07-11
"=""00160843""","=""068270""",DB하이텍,2023,CFS,BS,재고자산,81645551677.0,,2026-07-11
"=""00160843""","=""068270""",DB하이텍,2023,CFS,CF,재무활동현금흐름,-146697209774.0,,2026-07-11
"=""00160843""","=""068270""",DB하이텍,2023,CFS,BS,총자산,2043378694132.0,,2026-07-11
"=""00160843""","=""068270""",DB하이텍,2023,CFS,CF,투자활동현금흐름,27488934945.0,,2026-07-11
"=""00160843""","=""068270""",DB하이텍,2023,CFS,IS,판매비와관리비,176581726069.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CIS,금융비용,9618033284.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CIS,당기순이익,41676678809.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CIS,매출액,492659873672.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CIS,매출원가,386416045463.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,BS,매출채권,131177126133.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,BS,무형자산,9810882939.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CF,무형자산의 취득,6284322782.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CF,배당금지급,0.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,BS,부채총계,112646200697.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,BS,비유동부채,17105830497.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CIS,영업이익,41222890455.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CF,영업활동현금흐름,17722056369.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,BS,유형자산,97902800041.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CF,유형자산의 취득,12304011908.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,BS,자본총계,417784216586.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,BS,재고자산,95367940093.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CF,재무활동현금흐름,2438356300.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,BS,총자산,530430417283.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CF,투자활동현금흐름,-124031994765.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2025,CFS,CIS,판매비와관리비,65020937754.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CIS,금융비용,8580092330.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CIS,당기순이익,114228449.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CIS,매출액,422371216357.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CIS,매출원가,374969838325.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,BS,매출채권,78415716493.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,BS,무형자산,9541979228.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CF,무형자산의 취득,4962915457.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CF,배당금지급,0.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,BS,부채총계,84090604074.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,BS,비유동부채,14085583962.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CIS,영업이익,3502725251.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CF,영업활동현금흐름,83448719253.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,BS,유형자산,87540897757.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CF,유형자산의 취득,11670758253.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,BS,자본총계,369683769362.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,BS,재고자산,83409572169.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CF,재무활동현금흐름,-34395697995.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,BS,총자산,453774373436.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CF,투자활동현금흐름,-13801409961.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2024,CFS,CIS,판매비와관리비,43898652781.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CIS,금융비용,15456916666.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CIS,당기순이익,-2863877616.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CIS,매출액,546119805992.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CIS,매출원가,482948998047.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,BS,매출채권,85357844747.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,BS,무형자산,10174709436.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CF,무형자산의 취득,2625599060.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CF,배당금지급,6720000000.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,BS,부채총계,130500000767.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,BS,비유동부채,25246631865.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CIS,영업이익,17542859732.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CF,영업활동현금흐름,75783714561.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,BS,유형자산,94813335886.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CF,유형자산의 취득,8418678975.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,BS,자본총계,371556913092.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,BS,재고자산,168208074370.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CF,재무활동현금흐름,-30049485024.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,BS,총자산,502056913859.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CF,투자활동현금흐름,-9628704337.0,,2026-07-11
"=""01199550""","=""267260""",HD현대에너지솔루션,2023,CFS,CIS,판매비와관리비,45627948213.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CIS,금융비용,59266722.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CIS,당기순이익,72662225546.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CIS,매출액,172964572189.0,,2026-07-11
"=""01288827""","=""061970""",HPSP,2025,OFS,CIS,매출원가,46674253537.0,,2026-07-11
